identifier,username,total,frac_species,species,frac_genus,genus,frac_tribe,tribe,frac_subfamily,subfamily,frac_family,family
465944,pwildwise,2,1,2,0,0,0,0,0,0,0,0
519564,sgalen,2,0,0,0,0,0,0,0,0,1,2
87960,horacio_barcenas,2,0.5,1,0,0,0,0,0,0,0.5,1
1212235,tobiasschmeinck,2,0.5,1,0,0,0,0,0,0,0.5,1
1610962,pieterhuy,2,1,2,0,0,0,0,0,0,0,0
2863,dfog,2,1,2,0,0,0,0,0,0,0,0
4978627,marykosc,2,1,2,0,0,0,0,0,0,0,0
180480,nebraskawatchablewildlife,2,1,2,0,0,0,0,0,0,0,0
990771,kibby,2,0.5,1,0,0,0,0,0,0,0.5,1
1626,davidbygott,2,0,0,0,0,0,0,0,0,1,2
588780,retrofuturism,2,1,2,0,0,0,0,0,0,0,0
4805833,mannimal,2,1,2,0,0,0,0,0,0,0,0
1011633,abramestrada,2,0,0,0,0,0,0,0,0,1,2
1277479,ktown,2,1,2,0,0,0,0,0,0,0,0
279822,dgirgente,2,1,2,0,0,0,0,0,0,0,0
4541663,rotarurazvan07,2,1,2,0,0,0,0,0,0,0,0
237957,naturallyalexm,2,0.5,1,0,0,0,0,0,0,0.5,1
681574,alcaldemaple,2,1,2,0,0,0,0,0,0,0,0
3151076,sunguramy,2,1,2,0,0,0,0,0,0,0,0
1149836,makarvi,2,0.5,1,0,0,0,0,0,0,0.5,1
544252,degb00,2,0.5,1,0,0,0,0,0,0,0.5,1
294267,joeballandby,2,1,2,0,0,0,0,0,0,0,0
540874,shelbygibson,2,0.5,1,0.5,1,0,0,0,0,0,0
486746,simran_1501,2,0.5,1,0.5,1,0,0,0,0,0,0
4088972,skurtis,2,0,0,0,0,0.5,1,0,0,0.5,1
456270,the-catfinch,2,0.5,1,0,0,0,0,0,0,0.5,1
31104,myriam,2,0,0,0.5,1,0,0,0.5,1,0,0
5315605,danilor,2,1,2,0,0,0,0,0,0,0,0
574920,vwrick,2,0,0,0,0,0,0,0,0,1,2
1050644,natablu,2,1,2,0,0,0,0,0,0,0,0
309586,dkset,2,1,2,0,0,0,0,0,0,0,0
4802812,spinosaurus347,2,1,2,0,0,0,0,0,0,0,0
457705,dburrell,2,0.5,1,0,0,0,0,0,0,0.5,1
179073,coryimmele,2,1,2,0,0,0,0,0,0,0,0
1329040,dogking,2,0,0,1,2,0,0,0,0,0,0
588703,ryandonovan,2,0,0,0.5,1,0,0,0,0,0.5,1
261418,rudeeric,2,0.5,1,0,0,0,0,0,0,0.5,1
368287,crx2aj3,2,1,2,0,0,0,0,0,0,0,0
4883179,snampa,2,1,2,0,0,0,0,0,0,0,0
4890856,lampbane,2,0.5,1,0,0,0,0,0,0,0.5,1
606660,cynestor,2,0,0,0,0,0,0,0,0,1,2
4995737,dartzirus,2,1,2,0,0,0,0,0,0,0,0
456380,clementine_sprout,2,1,2,0,0,0,0,0,0,0,0
44871,bealeiderman,2,0,0,0.5,1,0,0,0,0,0.5,1
4596540,hemala_vladimir,2,0.5,1,0,0,0,0,0,0,0.5,1
600337,ssleezer,2,0.5,1,0,0,0,0,0,0,0.5,1
729195,gis1,2,1,2,0,0,0,0,0,0,0,0
551777,mudkipdetective,2,1,2,0,0,0,0,0,0,0,0
422843,alhram,2,0.5,1,0,0,0,0,0.5,1,0,0
1301615,michaeldwilson,2,1,2,0,0,0,0,0,0,0,0
475114,danielvanderpost,2,0,0,0,0,0,0,0,0,1,2
11107,andrewmann,2,1,2,0,0,0,0,0,0,0,0
1509945,svg52,2,1,2,0,0,0,0,0,0,0,0
174073,santillanaale,2,0.5,1,0,0,0,0,0,0,0.5,1
562490,leppinm,2,0,0,0,0,0,0,0,0,1,2
466079,olivia_science_32176,2,0.5,1,0.5,1,0,0,0,0,0,0
4484204,viche1972,2,1,2,0,0,0,0,0,0,0,0
5329147,blutz1,2,1,2,0,0,0,0,0,0,0,0
250646,irenebeanthesciencemachine,2,0,0,0.5,1,0,0,0.5,1,0,0
76726,chrisrohrer,2,1,2,0,0,0,0,0,0,0,0
474875,lonestaramaro,2,1,2,0,0,0,0,0,0,0,0
552204,natclawson,2,1,2,0,0,0,0,0,0,0,0
1489278,the-mushroom-queen,2,1,2,0,0,0,0,0,0,0,0
474883,lipidman,2,0.5,1,0,0,0,0,0,0,0.5,1
546554,phinow1126,2,1,2,0,0,0,0,0,0,0,0
1073255,crapfou,2,1,2,0,0,0,0,0,0,0,0
329080,maribor,2,1,2,0,0,0,0,0,0,0,0
1469192,lovehorizon,2,1,2,0,0,0,0,0,0,0,0
68260,ecarpe,2,0.5,1,0,0,0,0,0,0,0.5,1
3599550,karla_sanchezv,2,0.5,1,0,0,0,0,0,0,0.5,1
1191796,rubcabjr,2,1,2,0,0,0,0,0,0,0,0
16367,joseantonioap,2,0,0,0,0,0,0,0,0,1,2
1463429,azazahmad,2,0.5,1,0.5,1,0,0,0,0,0,0
36483,jamesparham,2,1,2,0,0,0,0,0,0,0,0
458776,mason_broderick,2,1,2,0,0,0,0,0,0,0,0
978675,matt_sieja,2,1,2,0,0,0,0,0,0,0,0
411512,jcs13,2,0,0,0,0,0,0,0,0,1,2
2201683,mariachavarria,2,0,0,0,0,0.5,1,0,0,0.5,1
3451244,martin-bravo,2,0,0,0,0,0,0,0,0,1,2
1208189,dgcirkus,2,1,2,0,0,0,0,0,0,0,0
171166,skeletonsuga,2,0.5,1,0,0,0,0,0.5,1,0,0
1698624,anyaselenemims,2,0.5,1,0,0,0.5,1,0,0,0,0
1207585,hugomarin,2,0.5,1,0.5,1,0,0,0,0,0,0
5387961,alexuscomplexus,2,0.5,1,0.5,1,0,0,0,0,0,0
784189,abigial41,2,0,0,0.5,1,0,0,0,0,0.5,1
1484073,promise3,2,1,2,0,0,0,0,0,0,0,0
1009163,sultana,2,1,2,0,0,0,0,0,0,0,0
936571,buckeye2,2,1,2,0,0,0,0,0,0,0,0
226045,joshuadoby,2,0.5,1,0.5,1,0,0,0,0,0,0
4799808,heathdavidson,2,0.5,1,0,0,0,0,0,0,0.5,1
432037,elgunzelman,2,0.5,1,0,0,0,0,0,0,0.5,1
5316701,nickmedina1120,2,1,2,0,0,0,0,0,0,0,0
1144503,davidgeorge,2,1,2,0,0,0,0,0,0,0,0
1177984,akiaki,2,0,0,0,0,0,0,0,0,1,2
2311721,loryfinch,2,1,2,0,0,0,0,0,0,0,0
5002184,kristalula,2,1,2,0,0,0,0,0,0,0,0
2468840,diegomeneses,2,1,2,0,0,0,0,0,0,0,0
305796,robins,2,1,2,0,0,0,0,0,0,0,0
4852428,chencho_nopales,2,0.5,1,0.5,1,0,0,0,0,0,0
1496249,saemerso,2,1,2,0,0,0,0,0,0,0,0
1399850,robintobin,2,1,2,0,0,0,0,0,0,0,0
1469237,sebastianotalora,2,0,0,0,0,0,0,0,0,1,2
1512614,loreplease,2,0,0,0,0,0,0,0,0,1,2
3544424,cheloderus,2,0.5,1,0,0,0,0,0,0,0.5,1
443354,littlenickles,2,0.5,1,0,0,0,0,0,0,0.5,1
297,dgovoni,2,1,2,0,0,0,0,0,0,0,0
2597666,pdarthur21,2,1,2,0,0,0,0,0,0,0,0
129074,alemorev,2,1,2,0,0,0,0,0,0,0,0
25809,naturenut,2,1,2,0,0,0,0,0,0,0,0
298979,akilee,2,1,2,0,0,0,0,0,0,0,0
265030,nickmoore91,2,1,2,0,0,0,0,0,0,0,0
600917,will105,2,0,0,1,2,0,0,0,0,0,0
4833541,sebastiannc,2,1,2,0,0,0,0,0,0,0,0
4733008,ishaan2009,2,1,2,0,0,0,0,0,0,0,0
3985149,mirandabird,2,1,2,0,0,0,0,0,0,0,0
3585754,abelardo99,2,0.5,1,0,0,0,0,0,0,0.5,1
1213477,edkeddy,2,1,2,0,0,0,0,0,0,0,0
121050,rozhelfand,2,0.5,1,0,0,0,0,0,0,0.5,1
1213534,rsdickerson,2,0,0,0,0,0,0,0,0,1,2
708087,stefano_dalterio,2,0,0,0,0,0,0,0,0,1,2
868472,rpeiagu,2,1,2,0,0,0,0,0,0,0,0
415301,maestro_rojo,2,1,2,0,0,0,0,0,0,0,0
1256214,eveju,2,0,0,0,0,0,0,0,0,1,2
1426946,bobet116,2,0.5,1,0.5,1,0,0,0,0,0,0
318325,flyersmith,2,0,0,0,0,0,0,0,0,1,2
438206,miscellaneous_obs,2,0.5,1,0,0,0,0,0,0,0.5,1
1256212,carlosdominguez,2,0.5,1,0,0,0,0,0.5,1,0,0
1270004,marbel1,2,1,2,0,0,0,0,0,0,0,0
3068298,saracrayton,2,0.5,1,0.5,1,0,0,0,0,0,0
1226728,philippedarveau,2,1,2,0,0,0,0,0,0,0,0
414095,ston,2,1,2,0,0,0,0,0,0,0,0
4912732,brooke376,2,1,2,0,0,0,0,0,0,0,0
1185241,ilakkiya,2,1,2,0,0,0,0,0,0,0,0
473939,cornclarke,2,1,2,0,0,0,0,0,0,0,0
240059,hbnc-research,2,0.5,1,0,0,0,0,0,0,0.5,1
4813543,fatimazif,2,1,2,0,0,0,0,0,0,0,0
1597918,vivirijilla,2,1,2,0,0,0,0,0,0,0,0
1186136,amsart,2,0.5,1,0,0,0,0,0,0,0.5,1
1219402,calonectris,2,0,0,0,0,0,0,0,0,1,2
1407532,sleepybun,2,0,0,1,2,0,0,0,0,0,0
779067,east_bay_isa,2,1,2,0,0,0,0,0,0,0,0
1210201,oscarleyvac,2,1,2,0,0,0,0,0,0,0,0
638178,sheylacruz,2,1,2,0,0,0,0,0,0,0,0
4620598,jennylivingston,2,1,2,0,0,0,0,0,0,0,0
791141,mikemob,2,0,0,1,2,0,0,0,0,0,0
3540628,jack-verdin,2,1,2,0,0,0,0,0,0,0,0
490628,stevepaiero,2,1,2,0,0,0,0,0,0,0,0
1314854,fahrenheit_66,2,1,2,0,0,0,0,0,0,0,0
610197,lamourfou,2,1,2,0,0,0,0,0,0,0,0
4488512,megan_blackmore,2,0,0,0,0,0,0,0,0,1,2
2614870,rodrigo_lazaro,2,0,0,0,0,0,0,0,0,1,2
2276507,ch333506,2,1,2,0,0,0,0,0,0,0,0
4954587,halvandenhjerne,2,0.5,1,0,0,0.5,1,0,0,0,0
62883,d99,2,0,0,0,0,0,0,0.5,1,0.5,1
43815,nathantaylor,2,0,0,0,0,0,0,0,0,1,2
479995,hannahkienle,2,1,2,0,0,0,0,0,0,0,0
4905027,forestbathing,2,0,0,0,0,0,0,0,0,1,2
941982,reyybies,2,0.5,1,0,0,0,0,0,0,0.5,1
272116,loligo,2,1,2,0,0,0,0,0,0,0,0
1271885,cpsm,2,1,2,0,0,0,0,0,0,0,0
1188240,slightlynsane,2,0,0,0.5,1,0,0,0,0,0.5,1
787917,valnarianknight,2,1,2,0,0,0,0,0,0,0,0
5382015,livster10,2,1,2,0,0,0,0,0,0,0,0
1271920,christian253,2,0.5,1,0,0,0,0,0,0,0.5,1
4820669,beggi01,2,0.5,1,0,0,0,0,0,0,0.5,1
452247,captscarlet,2,1,2,0,0,0,0,0,0,0,0
284745,david197,2,0.5,1,0,0,0,0,0,0,0.5,1
673717,alexbaranowski,2,0,0,0.5,1,0,0,0,0,0.5,1
3622935,mmoerdyk,2,1,2,0,0,0,0,0,0,0,0
1271978,andrew-av97,2,0.5,1,0,0,0,0,0,0,0.5,1
601707,jschaefer,2,0.5,1,0,0,0,0,0,0,0.5,1
447969,sammatey,2,0.5,1,0,0,0,0,0,0,0.5,1
215629,braydenpaulk,2,1,2,0,0,0,0,0,0,0,0
48181,kevinliam,2,0,0,0.5,1,0,0,0,0,0.5,1
401017,rlephoto,2,1,2,0,0,0,0,0,0,0,0
673837,amongstthefauna,2,0,0,0,0,0,0,0,0,1,2
876608,sfuss,2,0,0,1,2,0,0,0,0,0,0
457523,anthonywood,2,0.5,1,0.5,1,0,0,0,0,0,0
1256345,dennis1996,2,0,0,0,0,0,0,0,0,1,2
766676,bghigg,2,1,2,0,0,0,0,0,0,0,0
1256428,hernanh,2,0,0,0.5,1,0,0,0,0,0.5,1
524635,agigeroff,2,0,0,0,0,0,0,0,0,1,2
640685,eliud-07,2,1,2,0,0,0,0,0,0,0,0
1374294,basilb,2,0.5,1,0,0,0.5,1,0,0,0,0
1036836,stephkeeler,2,1,2,0,0,0,0,0,0,0,0
1493104,larryhalverson,2,1,2,0,0,0,0,0,0,0,0
615789,daniel_sanchez128,2,1,2,0,0,0,0,0,0,0,0
1770258,beckasaurus,2,1,2,0,0,0,0,0,0,0,0
1798003,augustkramer,2,0.5,1,0.5,1,0,0,0,0,0,0
3886401,mcsangie,2,0.5,1,0,0,0,0,0,0,0.5,1
1028043,bobhoard,2,0.5,1,0,0,0.5,1,0,0,0,0
460083,juanmiguelmaldonadolizarazo,2,1,2,0,0,0,0,0,0,0,0
816377,j_indr,2,1,2,0,0,0,0,0,0,0,0
751084,nicolas66,2,0.5,1,0,0,0,0,0,0,0.5,1
87323,iain_reid,2,0.5,1,0,0,0,0,0,0,0.5,1
659740,dalien,2,1,2,0,0,0,0,0,0,0,0
611366,rosaleefaint,2,1,2,0,0,0,0,0,0,0,0
3523,nature_nichole,2,1,2,0,0,0,0,0,0,0,0
77467,celticcail,2,1,2,0,0,0,0,0,0,0,0
221979,peggywu,2,1,2,0,0,0,0,0,0,0,0
4667746,hucklecat,2,1,2,0,0,0,0,0,0,0,0
249972,driftlessroots,2,0,0,0,0,0,0,0,0,1,2
6677,abbybenson,2,1,2,0,0,0,0,0,0,0,0
2281,cullen,2,0.5,1,0,0,0,0,0,0,0.5,1
1953074,javierperezc,2,1,2,0,0,0,0,0,0,0,0
3321348,danyst,2,1,2,0,0,0,0,0,0,0,0
125177,amake,2,0.5,1,0,0,0,0,0,0,0.5,1
89772,becca_nh,2,0.5,1,0.5,1,0,0,0,0,0,0
1940918,isidorodelrio,2,1,2,0,0,0,0,0,0,0,0
278189,gvanhorn,2,0,0,0,0,0,0,0,0,1,2
4782058,ivis_lorran,2,1,2,0,0,0,0,0,0,0,0
4644821,potatolord_lordofpotatoes,2,1,2,0,0,0,0,0,0,0,0
865676,adama010,2,0,0,0,0,0,0,1,2,0,0
778482,malp,2,0,0,0,0,0,0,0,0,1,2
333026,neoarctia,2,0,0,0,0,0,0,0,0,1,2
1479819,nuestros_vecinos_silvestres,2,1,2,0,0,0,0,0,0,0,0
5092168,highlyflammable,2,0,0,0,0,0,0,0,0,1,2
449461,mikehensley75,2,1,2,0,0,0,0,0,0,0,0
1842498,okbirdman,2,1,2,0,0,0,0,0,0,0,0
116157,biota,2,1,2,0,0,0,0,0,0,0,0
113078,tpinkston,2,1,2,0,0,0,0,0,0,0,0
5959078,juanmauric,2,0,0,0.5,1,0,0,0,0,0.5,1
3751031,margie58,2,1,2,0,0,0,0,0,0,0,0
937062,lindaeskin,2,0,0,0,0,0,0,0,0,1,2
4439777,jesskwong1210,2,1,2,0,0,0,0,0,0,0,0
946366,polypody,2,1,2,0,0,0,0,0,0,0,0
1969428,km_johnson,2,1,2,0,0,0,0,0,0,0,0
944147,kirstibarnes,2,0.5,1,0.5,1,0,0,0,0,0,0
1998528,danope,2,0,0,0,0,0,0,0,0,1,2
1967042,ponydemariridiscente,2,1,2,0,0,0,0,0,0,0,0
1052626,badam24,2,0,0,0,0,1,2,0,0,0,0
1681252,nancyleesci,2,1,2,0,0,0,0,0,0,0,0
4922133,mike2003,2,1,2,0,0,0,0,0,0,0,0
81949,trcarlisle,2,0.5,1,0,0,0,0,0,0,0.5,1
8488,seakay,2,0.5,1,0,0,0,0,0,0,0.5,1
1456911,aphidiinae7,2,0,0,0,0,0,0,0,0,1,2
4421211,stockfalcon,2,1,2,0,0,0,0,0,0,0,0
4035111,acarlos_c,2,0.5,1,0,0,0,0,0,0,0.5,1
213377,meowius,2,0.5,1,0,0,0.5,1,0,0,0,0
1588359,postermug,2,0.5,1,0.5,1,0,0,0,0,0,0
1750857,bradyseven,2,1,2,0,0,0,0,0,0,0,0
2893447,johnmamas,2,1,2,0,0,0,0,0,0,0,0
2517641,planterswort,2,1,2,0,0,0,0,0,0,0,0
4873,mperdicas,2,1,2,0,0,0,0,0,0,0,0
4984749,kgtey,2,0,0,0,0,0,0,0,0,1,2
1103363,andrep53,2,1,2,0,0,0,0,0,0,0,0
768606,brodiecasstalbott,2,1,2,0,0,0,0,0,0,0,0
1965133,jkusch,2,1,2,0,0,0,0,0,0,0,0
880698,phigon,2,0.5,1,0,0,0,0,0,0,0.5,1
12049,gaudettelaura,2,0.5,1,0.5,1,0,0,0,0,0,0
304839,kevin_doenges,2,1,2,0,0,0,0,0,0,0,0
422229,vida-forsythe,2,0.5,1,0,0,0,0,0,0,0.5,1
4041350,acreaser,2,1,2,0,0,0,0,0,0,0,0
4177937,kchang99,2,0,0,0,0,0,0,0,0,1,2
4989888,strawberrytart,2,0,0,0.5,1,0,0,0,0,0.5,1
1144483,eliwild1,2,1,2,0,0,0,0,0,0,0,0
4016977,hsegura,2,1,2,0,0,0,0,0,0,0,0
1573700,yubabirder,2,0.5,1,0.5,1,0,0,0,0,0,0
87722,loribd,2,1,2,0,0,0,0,0,0,0,0
4172,chia,2,0.5,1,0,0,0,0,0,0,0.5,1
101664,dwverser,2,0.5,1,0.5,1,0,0,0,0,0,0
5753980,i_warble,2,1,2,0,0,0,0,0,0,0,0
54550,david_gardner,2,0.5,1,0.5,1,0,0,0,0,0,0
793978,m0rgan,2,0.5,1,0,0,0,0,0,0,0.5,1
147672,filippoceccolini,2,0,0,0,0,0,0,0,0,1,2
4216804,hmtheiss,2,1,2,0,0,0,0,0,0,0,0
994711,alderjulius,2,1,2,0,0,0,0,0,0,0,0
757513,jessica_downes,2,0,0,0,0,0,0,0,0,1,2
499293,yadixsant,2,0.5,1,0,0,0,0,0,0,0.5,1
3011625,origamibird,2,1,2,0,0,0,0,0,0,0,0
10779,jcabbott,2,1,2,0,0,0,0,0,0,0,0
432665,wibirder,2,1,2,0,0,0,0,0,0,0,0
5558546,angelrojas,2,1,2,0,0,0,0,0,0,0,0
97821,lisagee,2,1,2,0,0,0,0,0,0,0,0
121416,phylocode,2,1,2,0,0,0,0,0,0,0,0
4909905,bcrickmore24,2,1,2,0,0,0,0,0,0,0,0
813579,oly,2,1,2,0,0,0,0,0,0,0,0
749284,liuid,2,0.5,1,0,0,0,0,0,0,0.5,1
30968,kerrywininger,2,0.5,1,0,0,0,0,0,0,0.5,1
1808220,prust,2,0.5,1,0,0,0,0,0,0,0.5,1
5080963,anastasiia_pashkova,2,0,0,0,0,0,0,0,0,1,2
19715,gbentall,2,0.5,1,0,0,0,0,0,0,0.5,1
3324897,varvara_garankina,2,0,0,0,0,0,0,0,0,1,2
32912,debaraj,2,1,2,0,0,0,0,0,0,0,0
21318,danielgeorge,2,0,0,0,0,0,0,0,0,1,2
527990,vynbos,2,1,2,0,0,0,0,0,0,0,0
6564,jodycb,2,0.5,1,0,0,0,0,0,0,0.5,1
1039067,franciscoriquelme,2,1,2,0,0,0,0,0,0,0,0
782447,aurora24,2,1,2,0,0,0,0,0,0,0,0
5418075,vanderley1,2,1,2,0,0,0,0,0,0,0,0
961601,gloria02,2,1,2,0,0,0,0,0,0,0,0
4986017,tribolonotus_gracilis,2,0.5,1,0,0,0,0,0,0,0.5,1
973681,guillaumeraffy,2,0,0,0,0,0,0,0,0,1,2
150857,sbetzen,2,1,2,0,0,0,0,0,0,0,0
440456,mattheau,2,1,2,0,0,0,0,0,0,0,0
1253021,marissaecole,2,0.5,1,0,0,0,0,0,0,0.5,1
778108,wdmunroe,2,1,2,0,0,0,0,0,0,0,0
234005,manuelhernandezancheita,2,1,2,0,0,0,0,0,0,0,0
5845257,kawni,2,0.5,1,0.5,1,0,0,0,0,0,0
453003,andrewstpaul,2,0.5,1,0.5,1,0,0,0,0,0,0
753795,deadivan,2,0,0,0,0,0,0,0,0,1,2
442526,milkweedguy,2,0.5,1,0,0,0,0,0,0,0.5,1
1070917,crazygeckolady,2,0,0,0,0,0,0,0,0,1,2
1277249,zoemo,2,0.5,1,0,0,0,0,0,0,0.5,1
2270422,ignaciomoreiracorral,2,0.5,1,0,0,0,0,0,0,0.5,1
3757392,bcramphorn,2,1,2,0,0,0,0,0,0,0,0
106433,saraj,2,0.5,1,0.5,1,0,0,0,0,0,0
161840,philnosler,2,0,0,0,0,0,0,0.5,1,0.5,1
1917419,thesirenlord,2,1,2,0,0,0,0,0,0,0,0
4414338,not_an_owl,2,1,2,0,0,0,0,0,0,0,0
634776,psaltriparusminimus,2,0,0,0,0,0,0,0,0,1,2
167170,joshg,2,1,2,0,0,0,0,0,0,0,0
1670707,ericaceously,2,0,0,1,2,0,0,0,0,0,0
577512,koo10e,2,1,2,0,0,0,0,0,0,0,0
80183,sveingeirr,2,1,2,0,0,0,0,0,0,0,0
750088,leo_lasrado,2,0,0,0,0,0.5,1,0,0,0.5,1
5094993,cesiacastillo,2,0,0,1,2,0,0,0,0,0,0
28958,philippwickey,2,1,2,0,0,0,0,0,0,0,0
1331209,anthonystewart,2,1,2,0,0,0,0,0,0,0,0
928388,lemonlime,2,1,2,0,0,0,0,0,0,0,0
836633,carol190,2,0,0,0,0,0,0,0,0,1,2
3996540,nittza,2,1,2,0,0,0,0,0,0,0,0
379719,fcstraube,2,0,0,0,0,0,0,0,0,1,2
2284728,asaam,2,1,2,0,0,0,0,0,0,0,0
400482,marinenature,2,0.5,1,0,0,0.5,1,0,0,0,0
20831,cdquock,2,0,0,0,0,0,0,0,0,1,2
13294,ktpdx,2,0.5,1,0,0,0,0,0.5,1,0,0
22624,major_bombylius,2,1,2,0,0,0,0,0,0,0,0
6126,bretthall,2,0.5,1,0,0,0,0,0,0,0.5,1
28364,dan_johnson,2,0,0,0,0,0,0,0,0,1,2
164296,culextarsalis,2,0.5,1,0,0,0,0,0,0,0.5,1
13082,marcello,2,0.5,1,0,0,0,0,0.5,1,0,0
1448309,rafaelgarrido99,2,0.5,1,0.5,1,0,0,0,0,0,0
816909,iraisanaturalist,2,1,2,0,0,0,0,0,0,0,0
25134,hugofierros,2,0,0,0,0,0,0,0,0,1,2
2108800,tisrel,2,0,0,0,0,0,0,0,0,1,2
76502,karorem,2,1,2,0,0,0,0,0,0,0,0
783193,spinose,2,1,2,0,0,0,0,0,0,0,0
15770,b_coulter,2,1,2,0,0,0,0,0,0,0,0
1404328,greeley_natural_areas,2,1,2,0,0,0,0,0,0,0,0
2084165,the0dd0ne,2,0,0,0.5,1,0,0,0,0,0.5,1
3276587,salttaxa,2,0,0,0,0,0,0,0,0,1,2
852920,robertg06,2,0.5,1,0.5,1,0,0,0,0,0,0
3773,anita363,2,1,2,0,0,0,0,0,0,0,0
1860905,mdelmar,2,0,0,0,0,0,0,0.5,1,0.5,1
28315,maestra_lq_ahs,2,1,2,0,0,0,0,0,0,0,0
4937748,kara-mooshay,2,0.5,1,0,0,0.5,1,0,0,0,0
272228,dockens,2,0.5,1,0,0,0,0,0.5,1,0,0
29165,almanzacamille,2,0,0,0,0,0,0,0,0,1,2
1395828,elkvorr,2,1,2,0,0,0,0,0,0,0,0
781649,pauletteg,2,0.5,1,0,0,0,0,0.5,1,0,0
112514,earthstephen,2,0,0,0,0,0,0,0.5,1,0.5,1
330205,dsutherland,2,0,0,0,0,0,0,0,0,1,2
314194,soilmagic,2,1,2,0,0,0,0,0,0,0,0
1771419,oscarua1989,2,1,2,0,0,0,0,0,0,0,0
4936489,andrewmorrissey,2,1,2,0,0,0,0,0,0,0,0
2158933,flo09,2,0.5,1,0,0,0.5,1,0,0,0,0
151812,dafh1,2,1,2,0,0,0,0,0,0,0,0
6117,plantpro,2,1,2,0,0,0,0,0,0,0,0
5199715,osodeagua,2,1,2,0,0,0,0,0,0,0,0
913193,jessica-thepixellator,2,1,2,0,0,0,0,0,0,0,0
4174090,mireia23,2,0.5,1,0,0,0,0,0,0,0.5,1
49770,rmarusak,2,1,2,0,0,0,0,0,0,0,0
5852801,beabernard,2,1,2,0,0,0,0,0,0,0,0
347,wingedwolfpsion,2,1,2,0,0,0,0,0,0,0,0
548534,blue_birder,2,1,2,0,0,0,0,0,0,0,0
5131798,boba132,2,1,2,0,0,0,0,0,0,0,0
713075,cmnh_education,2,1,2,0,0,0,0,0,0,0,0
4273018,sarahwissbrod,2,1,2,0,0,0,0,0,0,0,0
901675,ik8,2,1,2,0,0,0,0,0,0,0,0
12812,micketalbot,2,0.5,1,0,0,0,0,0,0,0.5,1
754523,lockebeulve,2,1,2,0,0,0,0,0,0,0,0
1607642,chelstang,2,1,2,0,0,0,0,0,0,0,0
4908200,elijah_sowers,2,0.5,1,0,0,0,0,0,0,0.5,1
972682,jesswaitaminute,2,1,2,0,0,0,0,0,0,0,0
4997857,jenmcgann6,2,1,2,0,0,0,0,0,0,0,0
456232,keep-tx-wild,2,0,0,0.5,1,0,0,0.5,1,0,0
839,microecos,2,1,2,0,0,0,0,0,0,0,0
2533959,eja23,2,1,2,0,0,0,0,0,0,0,0
863980,lvpacman2,2,0,0,0,0,0,0,1,2,0,0
18245,dotun55,2,0,0,0,0,0,0,0,0,1,2
4254098,yahir_santillan,2,0,0,1,2,0,0,0,0,0,0
4549237,biologistdave,2,1,2,0,0,0,0,0,0,0,0
922533,wren_margaret,2,1,2,0,0,0,0,0,0,0,0
760067,vnizgolovoi,2,0,0,0,0,0,0,0,0,1,2
1853317,redadmiral98,2,1,2,0,0,0,0,0,0,0,0
1881090,jared_sanders,2,1,2,0,0,0,0,0,0,0,0
1357919,nbpotato,2,0,0,0,0,0,0,0,0,1,2
911613,williamfoley,2,0.5,1,0,0,0,0,0,0,0.5,1
253900,amberleung,2,1,2,0,0,0,0,0,0,0,0
59878,nolafrog,2,1,2,0,0,0,0,0,0,0,0
2046276,kaycie006,2,0.5,1,0,0,0,0,0,0,0.5,1
4908205,faith_14,2,1,2,0,0,0,0,0,0,0,0
125932,julietarb,2,0.5,1,0.5,1,0,0,0,0,0,0
683719,averymckitrick,2,0,0,1,2,0,0,0,0,0,0
1832856,marmota_taylor,2,1,2,0,0,0,0,0,0,0,0
140030,stremor,2,1,2,0,0,0,0,0,0,0,0
871549,kittyinthewindow,2,0,0,0,0,0,0,0,0,1,2
3106735,lordoftheland,2,1,2,0,0,0,0,0,0,0,0
4977591,ipainter24,2,0,0,0,0,0.5,1,0.5,1,0,0
2430886,tevah,2,1,2,0,0,0,0,0,0,0,0
70292,fuf,2,0.5,1,0,0,0,0,0,0,0.5,1
71497,raulagrait,2,0,0,0,0,0,0,0,0,1,2
317348,jrbriseno,2,1,2,0,0,0,0,0,0,0,0
70321,madalyn6690,2,0.5,1,0.5,1,0,0,0,0,0,0
1209997,lemonbee,2,0,0,0,0,0,0,0,0,1,2
792656,loganbaldwin,2,1,2,0,0,0,0,0,0,0,0
37502,saraeverett,2,0,0,0,0,0,0,0,0,1,2
4997060,camponotusgrove,2,1,2,0,0,0,0,0,0,0,0
694054,ethanpatel98,2,0.5,1,0,0,0,0,0,0,0.5,1
5840424,doodledemon,2,1,2,0,0,0,0,0,0,0,0
1960487,kestrelhaven,2,0.5,1,0.5,1,0,0,0,0,0,0
1948531,sentraevant,2,1,2,0,0,0,0,0,0,0,0
3551858,wildingwildling,2,1,2,0,0,0,0,0,0,0,0
217056,kcoxau79,2,1,2,0,0,0,0,0,0,0,0
6032381,a_calendula,2,0.5,1,0,0,0.5,1,0,0,0,0
3676063,coatesvillecryptid,2,0,0,0,0,0.5,1,0,0,0.5,1
5784,julio,2,1,2,0,0,0,0,0,0,0,0
22504,miroungazalophus,2,1,2,0,0,0,0,0,0,0,0
85539,mjschulz,2,1,2,0,0,0,0,0,0,0,0
694800,ssen,2,0.5,1,0.5,1,0,0,0,0,0,0
30731,jubata-not-call-me-pampas,2,0.5,1,0,0,0,0,0,0,0.5,1
