session_leaderboard,user,username,user_leaderboard,date,ids
10119,6971,silversea_starsong,6,2016-02-09,4
10120,6971,silversea_starsong,6,2018-01-15,4
10121,479031,dbmcc09,40,2019-10-30,4
10122,1485790,cpu,8,2022-10-23,4
10123,1163777,trinaroberts,34,2020-05-31,4
10124,6971,silversea_starsong,6,2016-02-11,4
10125,706076,crawlingworld,21,2021-02-04,4
10126,579740,alex_cicindela_guy,15,2018-11-09,4
10127,85164,catenatus,32,2020-08-31,4
10128,3720783,sammydstecher,16,2021-10-12,4
10129,6971,silversea_starsong,6,2016-02-13,4
10130,180811,borisb,7,2022-03-17,4
10131,85164,catenatus,32,2020-09-14,4
10132,115129,aguilita,13,2017-05-27,4
10133,1163777,trinaroberts,34,2020-05-17,4
10134,706076,crawlingworld,21,2020-12-17,4
10135,6971,silversea_starsong,6,2016-02-27,4
10136,180811,borisb,7,2018-11-05,4
10137,6971,silversea_starsong,6,2017-10-11,4
10138,180811,borisb,7,2021-11-23,4
10139,6971,silversea_starsong,6,2017-10-03,4
10140,1485790,cpu,8,2022-02-07,4
10141,115129,aguilita,13,2017-04-23,4
10142,180811,borisb,7,2021-11-12,4
10143,180811,borisb,7,2021-11-11,4
10144,180811,borisb,7,2016-12-03,4
10145,1485790,cpu,8,2022-01-25,4
10146,115129,aguilita,13,2017-04-13,4
10147,6971,silversea_starsong,6,2016-04-11,4
10148,85164,catenatus,32,2021-01-07,4
10149,85164,catenatus,32,2020-11-04,4
10150,180811,borisb,7,2021-11-05,4
10151,1442162,rob-westerduijn,2,2020-03-31,4
10152,6971,silversea_starsong,6,2016-04-24,4
10153,85164,catenatus,32,2021-01-22,4
10154,1454648,r-a-p,28,2019-05-13,4
10155,6971,silversea_starsong,6,2016-04-27,4
10156,6971,silversea_starsong,6,2017-09-18,4
10157,180811,borisb,7,2019-11-04,4
10158,479031,dbmcc09,40,2020-02-21,4
10159,85164,catenatus,32,2021-02-03,4
10160,6971,silversea_starsong,6,2016-04-28,4
10161,6971,silversea_starsong,6,2017-10-13,4
10162,180811,borisb,7,2021-11-27,4
10163,3720783,sammydstecher,16,2021-11-24,4
10164,1163777,trinaroberts,34,2020-05-03,4
10165,1442162,rob-westerduijn,2,2019-08-01,4
10166,85164,catenatus,32,2020-11-05,4
10167,479031,dbmcc09,40,2019-12-14,4
10168,6971,silversea_starsong,6,2016-03-04,4
10169,1485790,cpu,8,2022-04-27,4
10170,180811,borisb,7,2022-01-02,4
10171,6971,silversea_starsong,6,2017-11-13,4
10172,6971,silversea_starsong,6,2017-11-06,4
10173,6971,silversea_starsong,6,2016-03-09,4
10174,479031,dbmcc09,40,2019-12-24,4
10175,706076,crawlingworld,21,2020-12-08,4
10176,6971,silversea_starsong,6,2016-03-17,4
10177,180811,borisb,7,2021-12-26,4
10178,6971,silversea_starsong,6,2017-10-26,4
10179,180811,borisb,7,2021-12-24,4
10180,706076,crawlingworld,21,2020-12-03,4
10181,180811,borisb,7,2021-12-20,4
10182,1012326,dusty_in_vilas-tx,4,2021-03-27,4
10183,1163777,trinaroberts,34,2020-05-09,4
10184,115129,aguilita,13,2017-04-26,4
10185,85164,catenatus,32,2020-12-10,4
10186,6971,silversea_starsong,6,2016-04-03,4
10187,1485790,cpu,8,2022-02-10,4
10188,115129,aguilita,13,2017-01-11,4
10189,706076,crawlingworld,21,2020-08-25,4
10190,6971,silversea_starsong,6,2017-06-05,4
10191,180811,borisb,7,2020-06-12,4
10192,4034966,prairiebeeman,36,2021-04-04,4
10193,1454648,r-a-p,28,2020-08-30,4
10194,180811,borisb,7,2020-11-04,4
10195,1397024,emiliapenaherrera,23,2019-09-17,4
10196,1454648,r-a-p,28,2020-11-26,4
10197,115129,aguilita,13,2016-10-07,4
10198,6971,silversea_starsong,6,2016-10-18,4
10199,706076,crawlingworld,21,2020-03-04,4
10200,180811,borisb,7,2018-10-28,4
10201,180811,borisb,7,2016-03-27,4
10202,1012326,dusty_in_vilas-tx,4,2021-09-22,4
10203,1397024,emiliapenaherrera,23,2019-06-19,4
10204,6971,silversea_starsong,6,2016-10-07,4
10205,706076,crawlingworld,21,2020-02-11,4
10206,6971,silversea_starsong,6,2016-10-22,4
10207,4034966,prairiebeeman,36,2021-06-13,4
10208,180811,borisb,7,2020-06-18,4
10209,6971,silversea_starsong,6,2017-01-15,4
10210,1454648,r-a-p,28,2020-09-07,4
10211,1454648,r-a-p,28,2020-11-10,4
10212,1012326,dusty_in_vilas-tx,4,2021-11-24,4
10213,1454648,r-a-p,28,2020-11-06,4
10214,548881,siwanicki,47,2019-08-29,4
10215,180811,borisb,7,2020-10-07,4
10216,180811,borisb,7,2016-11-09,4
10217,115129,aguilita,13,2016-04-11,4
10218,180811,borisb,7,2020-12-11,4
10219,479031,dbmcc09,40,2021-05-22,4
10220,706076,crawlingworld,21,2020-04-14,4
10221,1454648,r-a-p,28,2020-12-14,4
10222,548881,siwanicki,47,2020-04-19,4
10223,180811,borisb,7,2020-12-07,4
10224,180811,borisb,7,2020-05-18,4
10225,1012326,dusty_in_vilas-tx,4,2021-09-04,4
10226,6971,silversea_starsong,6,2016-10-01,4
10227,1454648,r-a-p,28,2020-12-13,4
10228,1454648,r-a-p,28,2020-12-11,4
10229,4034966,prairiebeeman,36,2021-03-22,4
10230,6971,silversea_starsong,6,2016-10-02,4
10231,1454648,r-a-p,28,2020-12-08,4
10232,180811,borisb,7,2020-05-25,4
10233,115129,aguilita,13,2016-10-16,4
10234,706076,crawlingworld,21,2020-04-05,4
10235,1454648,r-a-p,28,2020-12-01,4
10236,180811,borisb,7,2020-11-20,4
10237,706076,crawlingworld,21,2020-04-04,4
10238,180811,borisb,7,2020-11-18,4
10239,180811,borisb,7,2020-11-17,4
10240,1012326,dusty_in_vilas-tx,4,2021-09-08,4
10241,180811,borisb,7,2020-05-22,4
10242,180811,borisb,7,2020-05-23,4
10243,180811,borisb,7,2020-05-24,4
10244,6971,silversea_starsong,6,2017-01-07,4
10245,1012326,dusty_in_vilas-tx,4,2021-10-03,4
10246,706076,crawlingworld,21,2019-12-16,4
10247,180811,borisb,7,2016-11-02,4
10248,706076,crawlingworld,21,2019-11-02,4
10249,1454648,r-a-p,28,2020-09-13,4
10250,1012326,dusty_in_vilas-tx,4,2021-10-09,4
10251,180811,borisb,7,2020-08-31,4
10252,4034966,prairiebeeman,36,2021-06-01,4
10253,4034966,prairiebeeman,36,2021-05-31,4
10254,180811,borisb,7,2016-03-11,4
10255,706076,crawlingworld,21,2019-08-27,4
10256,6971,silversea_starsong,6,2016-12-25,4
10257,1012326,dusty_in_vilas-tx,4,2021-10-14,4
10258,6971,silversea_starsong,6,2016-11-29,4
10259,6971,silversea_starsong,6,2016-12-04,4
10260,180811,borisb,7,2020-06-27,4
10261,180811,borisb,7,2020-07-28,4
10262,4034966,prairiebeeman,36,2021-05-04,4
10263,706076,crawlingworld,21,2019-10-04,4
10264,706076,crawlingworld,21,2019-10-01,4
10265,4034966,prairiebeeman,36,2021-05-10,4
10266,6971,silversea_starsong,6,2016-12-17,4
10267,1454648,r-a-p,28,2019-07-11,4
10268,180811,borisb,7,2020-08-03,4
10269,4034966,prairiebeeman,36,2021-05-05,4
10270,1012326,dusty_in_vilas-tx,4,2021-10-24,4
10271,6971,silversea_starsong,6,2016-12-19,4
10272,6971,silversea_starsong,6,2016-11-18,4
10273,1454648,r-a-p,28,2020-10-12,4
10274,180811,borisb,7,2020-07-09,4
10275,1012326,dusty_in_vilas-tx,4,2021-10-07,4
10276,180811,borisb,7,2020-09-30,4
10277,115129,aguilita,13,2016-06-09,4
10278,115129,aguilita,13,2016-09-17,4
10279,1454648,r-a-p,28,2020-11-01,4
10280,1397024,emiliapenaherrera,23,2019-06-13,4
10281,180811,borisb,7,2020-09-24,4
10282,115129,aguilita,13,2016-09-16,4
10283,180811,borisb,7,2016-03-13,4
10284,1454648,r-a-p,28,2020-10-26,4
10285,1454648,r-a-p,28,2020-10-22,4
10286,1454648,r-a-p,28,2020-10-20,4
10287,1454648,r-a-p,28,2020-09-09,4
10288,6971,silversea_starsong,6,2016-11-01,4
10289,1454648,r-a-p,28,2020-10-15,4
10290,1454648,r-a-p,28,2020-09-11,4
10291,706076,crawlingworld,21,2019-11-14,4
10292,548881,siwanicki,47,2019-08-14,4
10293,180811,borisb,7,2020-09-14,4
10294,6971,silversea_starsong,6,2016-11-03,4
10295,6971,silversea_starsong,6,2017-01-01,4
10296,479031,dbmcc09,40,2022-03-24,4
10297,180811,borisb,7,2016-03-07,4
10298,6971,silversea_starsong,6,2016-11-10,4
10299,180811,borisb,7,2020-05-13,4
10300,1012326,dusty_in_vilas-tx,4,2021-12-22,4
10301,6971,silversea_starsong,6,2016-07-28,4
10302,1454648,r-a-p,28,2021-04-15,4
10303,180811,borisb,7,2018-10-31,4
10304,6971,silversea_starsong,6,2017-04-28,4
10305,115129,aguilita,13,2016-12-05,4
10306,6971,silversea_starsong,6,2016-08-01,4
10307,1454648,r-a-p,28,2021-04-25,4
10308,115129,aguilita,13,2016-11-30,4
10309,1442162,rob-westerduijn,2,2019-08-31,4
10310,180811,borisb,7,2020-03-24,4
10311,180811,borisb,7,2021-03-07,4
10312,706076,crawlingworld,21,2020-07-14,4
10313,579740,alex_cicindela_guy,15,2022-01-24,4
10314,1454648,r-a-p,28,2021-04-14,4
10315,6971,silversea_starsong,6,2017-04-30,4
10316,1454648,r-a-p,28,2021-04-13,4
10317,579740,alex_cicindela_guy,15,2022-02-01,4
10318,85164,catenatus,32,2022-03-01,4
10319,479031,dbmcc09,40,2020-10-14,4
10320,6971,silversea_starsong,6,2017-04-11,4
10321,1454648,r-a-p,28,2021-04-11,4
10322,115129,aguilita,13,2016-11-27,4
10323,1012326,dusty_in_vilas-tx,4,2022-01-13,4
10324,180811,borisb,7,2021-02-15,4
10325,6971,silversea_starsong,6,2017-04-06,4
10326,6971,silversea_starsong,6,2017-04-05,4
10327,180811,borisb,7,2016-11-12,4
10328,706076,crawlingworld,21,2020-07-28,4
10329,180811,borisb,7,2018-10-14,4
10330,6971,silversea_starsong,6,2017-05-15,4
10331,579740,alex_cicindela_guy,15,2021-06-22,4
10332,1454648,r-a-p,28,2021-11-16,4
10333,706076,crawlingworld,21,2020-08-21,4
10334,706076,crawlingworld,21,2020-08-17,4
10335,6971,silversea_starsong,6,2017-05-26,4
10336,115129,aguilita,13,2017-01-03,4
10337,115129,aguilita,13,2017-01-01,4
10338,6971,silversea_starsong,6,2017-05-23,4
10339,180811,borisb,7,2016-11-16,4
10340,1454648,r-a-p,28,2020-07-10,4
10341,1442162,rob-westerduijn,2,2020-01-17,4
10342,1012326,dusty_in_vilas-tx,4,2021-06-30,4
10343,3720783,sammydstecher,16,2022-02-13,4
10344,115129,aguilita,13,2016-12-22,4
10345,3720783,sammydstecher,16,2022-02-10,4
10346,180811,borisb,7,2020-03-05,4
10347,3720783,sammydstecher,16,2022-02-11,4
10348,180811,borisb,7,2020-03-06,4
10349,1012326,dusty_in_vilas-tx,4,2021-07-09,4
10350,115129,aguilita,13,2018-06-27,4
10351,180811,borisb,7,2021-03-28,4
10352,479031,dbmcc09,40,2020-08-31,4
10353,85164,catenatus,32,2022-01-03,4
10354,706076,crawlingworld,21,2020-07-29,4
10355,1454648,r-a-p,28,2021-04-07,4
10356,180811,borisb,7,2020-03-30,4
10357,6971,silversea_starsong,6,2017-04-01,4
10358,180811,borisb,7,2020-12-23,4
10359,6971,silversea_starsong,6,2016-08-30,4
10360,180811,borisb,7,2021-01-04,4
10361,1397024,emiliapenaherrera,23,2019-04-22,4
10362,180811,borisb,7,2018-10-29,4
10363,6971,silversea_starsong,6,2017-03-12,4
10364,706076,crawlingworld,21,2020-05-10,4
10365,1454648,r-a-p,28,2021-01-07,4
10366,6971,silversea_starsong,6,2017-03-10,4
10367,3720783,sammydstecher,16,2021-05-19,4
10368,479031,dbmcc09,40,2021-04-11,4
10369,1012326,dusty_in_vilas-tx,4,2021-08-24,4
10370,1454648,r-a-p,28,2021-01-04,4
10371,180811,borisb,7,2021-02-07,4
10372,180811,borisb,7,2020-05-03,4
10373,1454648,r-a-p,28,2020-12-26,4
10374,548881,siwanicki,47,2020-04-28,4
10375,6971,silversea_starsong,6,2016-09-22,4
10376,548881,siwanicki,47,2020-04-26,4
10377,6971,silversea_starsong,6,2016-09-24,4
10378,1454648,r-a-p,28,2020-08-24,4
10379,6971,silversea_starsong,6,2017-03-02,4
10380,3720783,sammydstecher,16,2022-11-06,4
10381,706076,crawlingworld,21,2020-04-18,4
10382,180811,borisb,7,2020-05-09,4
10383,706076,crawlingworld,21,2020-05-19,4
10384,3720783,sammydstecher,16,2022-03-15,4
10385,1442162,rob-westerduijn,2,2019-10-01,4
10386,6971,silversea_starsong,6,2016-08-28,4
10387,1454648,r-a-p,28,2021-04-01,4
10388,706076,crawlingworld,21,2017-11-14,4
10389,3720783,sammydstecher,16,2022-02-27,4
10390,706076,crawlingworld,21,2020-06-18,4
10391,548881,siwanicki,47,2021-04-30,4
10392,180811,borisb,7,2021-01-25,4
10393,1454648,r-a-p,28,2021-03-19,4
10394,6971,silversea_starsong,6,2016-08-11,4
10395,1012326,dusty_in_vilas-tx,4,2021-08-13,4
10396,6971,silversea_starsong,6,2016-08-15,4
10397,479031,dbmcc09,40,2020-12-02,4
10398,6971,silversea_starsong,6,2016-08-22,4
10399,1454648,r-a-p,28,2021-03-02,4
10400,548881,siwanicki,47,2020-11-22,4
10401,548881,siwanicki,47,2020-11-04,4
10402,479031,dbmcc09,40,2020-12-10,4
10403,3720783,sammydstecher,16,2022-03-07,4
10404,1454648,r-a-p,28,2020-08-11,4
10405,706076,crawlingworld,21,2018-10-31,4
10406,3720783,sammydstecher,16,2022-03-11,4
10407,6971,silversea_starsong,6,2017-03-18,4
10408,1012326,dusty_in_vilas-tx,4,2021-08-19,4
10409,3720783,sammydstecher,16,2022-03-13,4
10410,3720783,sammydstecher,16,2021-09-25,4
10411,85164,catenatus,32,2020-12-19,4
10412,1012326,dusty_in_vilas-tx,4,2020-10-17,4
10413,706076,crawlingworld,21,2021-05-28,4
10414,6971,silversea_starsong,6,2015-05-16,4
10415,85164,catenatus,32,2018-12-24,4
10416,6971,silversea_starsong,6,2018-04-16,4
10417,706076,crawlingworld,21,2021-11-22,4
10418,1809393,jtkindt,20,2020-02-12,4
10419,1163777,trinaroberts,34,2021-04-19,4
10420,115129,aguilita,13,2018-08-28,4
10421,706076,crawlingworld,21,2021-06-14,4
10422,1397024,emiliapenaherrera,23,2020-07-09,4
10423,115129,aguilita,13,2017-08-07,4
10424,6971,silversea_starsong,6,2018-11-21,4
10425,6971,silversea_starsong,6,2018-04-10,4
10426,6971,silversea_starsong,6,2018-06-13,4
10427,706076,crawlingworld,21,2021-05-24,4
10428,479031,dbmcc09,40,2019-01-13,4
10429,706076,crawlingworld,21,2021-06-04,4
10430,180811,borisb,7,2016-07-24,4
10431,180811,borisb,7,2017-01-15,4
10432,6971,silversea_starsong,6,2018-04-18,4
10433,115129,aguilita,13,2018-09-01,4
10434,706076,crawlingworld,21,2021-12-07,4
10435,706076,crawlingworld,21,2021-06-08,4
10436,242224,malisaspring,17,2018-05-03,4
10437,6971,silversea_starsong,6,2018-06-12,4
10438,1442162,rob-westerduijn,2,2020-05-07,4
10439,6971,silversea_starsong,6,2018-09-17,4
10440,1397024,emiliapenaherrera,23,2020-09-28,4
10441,1442162,rob-westerduijn,2,2019-09-05,4
10442,1809393,jtkindt,20,2020-02-26,4
10443,1163777,trinaroberts,34,2020-09-13,4
10444,242224,malisaspring,17,2018-10-23,4
10445,6971,silversea_starsong,6,2015-12-12,4
10446,180811,borisb,7,2019-01-13,4
10447,706076,crawlingworld,21,2021-05-22,4
10448,1809393,jtkindt,20,2020-11-28,4
10449,3720783,sammydstecher,16,2021-08-06,4
10450,1809393,jtkindt,20,2020-12-04,4
10451,706076,crawlingworld,21,2021-05-09,4
10452,706076,crawlingworld,21,2022-03-16,4
10453,6971,silversea_starsong,6,2018-04-02,4
10454,706076,crawlingworld,21,2021-07-15,4
10455,1442162,rob-westerduijn,2,2019-09-19,4
10456,1809393,jtkindt,20,2020-07-04,4
10457,579740,alex_cicindela_guy,15,2019-06-06,4
10458,1454648,r-a-p,28,2020-02-03,4
10459,3720783,sammydstecher,16,2021-08-14,4
10460,180811,borisb,7,2019-03-25,4
10461,180811,borisb,7,2019-03-26,4
10462,579740,alex_cicindela_guy,15,2019-06-03,4
10463,1809393,jtkindt,20,2020-01-29,4
10464,3720783,sammydstecher,16,2021-06-20,4
10465,85164,catenatus,32,2019-05-23,4
10466,1809393,jtkindt,20,2020-11-27,4
10467,180811,borisb,7,2019-02-16,4
10468,1809393,jtkindt,20,2020-01-30,4
10469,706076,crawlingworld,21,2022-03-11,4
10470,4034966,prairiebeeman,36,2021-09-12,4
10471,4034966,prairiebeeman,36,2021-08-22,4
10472,85164,catenatus,32,2019-05-21,4
10473,1397024,emiliapenaherrera,23,2019-02-11,4
10474,85164,catenatus,32,2019-05-18,4
10475,180811,borisb,7,2016-09-22,4
10476,85164,catenatus,32,2019-05-17,4
10477,1809393,jtkindt,20,2020-02-04,4
10478,1454648,r-a-p,28,2020-01-28,4
10479,242224,malisaspring,17,2017-10-20,4
10480,6971,silversea_starsong,6,2018-04-25,4
10481,6971,silversea_starsong,6,2018-03-22,4
10482,85164,catenatus,32,2019-03-13,4
10483,115129,aguilita,13,2018-06-07,4
10484,1454648,r-a-p,28,2019-11-14,4
10485,579740,alex_cicindela_guy,15,2019-02-16,4
10486,6971,silversea_starsong,6,2015-11-17,4
10487,242224,malisaspring,17,2018-11-20,4
10488,1163777,trinaroberts,34,2020-10-03,4
10489,6971,silversea_starsong,6,2015-11-19,4
10490,1397024,emiliapenaherrera,23,2020-09-22,4
10491,1163777,trinaroberts,34,2021-04-27,4
10492,180811,borisb,7,2017-01-17,4
10493,6971,silversea_starsong,6,2018-06-04,4
10494,1454648,r-a-p,28,2019-11-16,4
10495,579740,alex_cicindela_guy,15,2019-02-23,4
10496,1163777,trinaroberts,34,2020-10-02,4
10497,180811,borisb,7,2019-01-29,4
10498,242224,malisaspring,17,2018-11-16,4
10499,85164,catenatus,32,2019-03-15,4
10500,1809393,jtkindt,20,2020-08-17,4
10501,85164,catenatus,32,2019-03-23,4
10502,180811,borisb,7,2017-01-01,4
10503,579740,alex_cicindela_guy,15,2020-05-23,4
10504,180811,borisb,7,2019-04-21,4
10505,6971,silversea_starsong,6,2018-05-29,4
10506,242224,malisaspring,17,2018-11-09,4
10507,1163777,trinaroberts,34,2020-10-11,4
10508,85164,catenatus,32,2019-04-08,4
10509,115129,aguilita,13,2017-09-14,4
10510,1809393,jtkindt,20,2020-08-13,4
10511,1809393,jtkindt,20,2020-08-12,4
10512,479031,dbmcc09,40,2017-10-24,4
10513,6971,silversea_starsong,6,2015-11-11,4
10514,1012326,dusty_in_vilas-tx,4,2020-10-07,4
10515,579740,alex_cicindela_guy,15,2019-02-07,4
10516,3720783,sammydstecher,16,2021-06-27,4
10517,706076,crawlingworld,21,2022-01-10,4
10518,115129,aguilita,13,2018-09-05,4
10519,180811,borisb,7,2019-01-18,4
10520,85164,catenatus,32,2019-04-30,4
10521,1442162,rob-westerduijn,2,2020-04-23,4
10522,6971,silversea_starsong,6,2015-12-04,4
10523,85164,catenatus,32,2019-11-26,4
10524,1163777,trinaroberts,34,2020-09-15,4
10525,242224,malisaspring,17,2018-12-06,4
10526,6971,silversea_starsong,6,2015-05-24,4
10527,479031,dbmcc09,40,2017-11-07,4
10528,1809393,jtkindt,20,2020-03-16,4
10529,1454648,r-a-p,28,2020-01-22,4
10530,479031,dbmcc09,40,2018-12-17,4
10531,242224,malisaspring,17,2017-11-03,4
10532,1809393,jtkindt,20,2020-03-19,4
10533,579740,alex_cicindela_guy,15,2019-02-05,4
10534,579740,alex_cicindela_guy,15,2020-04-22,4
10535,579740,alex_cicindela_guy,15,2020-04-25,4
10536,1454648,r-a-p,28,2020-01-15,4
10537,706076,crawlingworld,21,2021-06-28,4
10538,180811,borisb,7,2019-05-09,4
10539,479031,dbmcc09,40,2018-12-04,4
10540,6971,silversea_starsong,6,2018-05-06,4
10541,1454648,r-a-p,28,2020-01-13,4
10542,1012326,dusty_in_vilas-tx,4,2020-09-25,4
10543,180811,borisb,7,2019-01-25,4
10544,1163777,trinaroberts,34,2020-09-27,4
10545,1012326,dusty_in_vilas-tx,4,2020-10-08,4
10546,242224,malisaspring,17,2017-11-29,4
10547,1163777,trinaroberts,34,2020-10-24,4
10548,85164,catenatus,32,2018-10-31,4
10549,6971,silversea_starsong,6,2015-10-25,4
10550,1453678,marina_gorbunova,45,2022-03-03,4
10551,85164,catenatus,32,2019-10-18,4
10552,579740,alex_cicindela_guy,15,2020-01-29,4
10553,706076,crawlingworld,21,2021-03-24,4
10554,180811,borisb,7,2018-09-07,4
10555,180811,borisb,7,2019-07-12,4
10556,6971,silversea_starsong,6,2018-07-24,4
10557,6971,silversea_starsong,6,2018-07-25,4
10558,242224,malisaspring,17,2019-05-28,4
10559,6971,silversea_starsong,6,2018-02-18,4
10560,115129,aguilita,13,2017-11-10,4
10561,1163777,trinaroberts,34,2021-02-23,4
10562,85164,catenatus,32,2020-05-11,4
10563,1012326,dusty_in_vilas-tx,4,2020-11-30,4
10564,242224,malisaspring,17,2019-06-03,4
10565,1454648,r-a-p,28,2019-10-18,4
10566,4034966,prairiebeeman,36,2021-11-09,4
10567,1809393,jtkindt,20,2021-05-23,4
10568,579740,alex_cicindela_guy,15,2018-12-07,4
10569,6971,silversea_starsong,6,2018-02-27,4
10570,579740,alex_cicindela_guy,15,2020-06-26,4
10571,463097,richyfourtytwo,1,2022-04-16,4
10572,1809393,jtkindt,20,2019-12-16,4
10573,706076,crawlingworld,21,2021-09-15,4
10574,706076,crawlingworld,21,2021-10-12,4
10575,6971,silversea_starsong,6,2018-08-16,4
10576,579740,alex_cicindela_guy,15,2018-12-14,4
10577,180811,borisb,7,2019-07-03,4
10578,1454648,r-a-p,28,2020-02-23,4
10579,6971,silversea_starsong,6,2018-07-20,4
10580,180811,borisb,7,2018-11-27,4
10581,6971,silversea_starsong,6,2018-08-15,4
10582,479031,dbmcc09,40,2018-06-07,4
10583,1163777,trinaroberts,34,2020-07-02,4
10584,579740,alex_cicindela_guy,15,2018-12-09,4
10585,180811,borisb,7,2016-07-04,4
10586,85164,catenatus,32,2019-08-27,4
10587,1012326,dusty_in_vilas-tx,4,2020-12-03,4
10588,1454648,r-a-p,28,2019-12-01,4
10589,1809393,jtkindt,20,2020-04-26,4
10590,242224,malisaspring,17,2018-08-20,4
10591,479031,dbmcc09,40,2019-07-29,4
10592,180811,borisb,7,2019-03-05,4
10593,4034966,prairiebeeman,36,2021-08-05,4
10594,1809393,jtkindt,20,2020-04-25,4
10595,242224,malisaspring,17,2018-08-09,4
10596,1012326,dusty_in_vilas-tx,4,2020-12-11,4
10597,1397024,emiliapenaherrera,23,2019-01-09,4
10598,1454648,r-a-p,28,2019-10-14,4
10599,6971,silversea_starsong,6,2018-02-05,4
10600,85164,catenatus,32,2020-06-08,4
10601,579740,alex_cicindela_guy,15,2019-12-02,4
10602,706076,crawlingworld,21,2021-03-03,4
10603,1163777,trinaroberts,34,2022-07-04,4
10604,706076,crawlingworld,21,2021-03-09,4
10605,463097,richyfourtytwo,1,2022-04-03,4
10606,1163777,trinaroberts,34,2020-06-18,4
10607,180811,borisb,7,2018-12-21,4
10608,706076,crawlingworld,21,2021-03-18,4
10609,3720783,sammydstecher,16,2021-06-02,4
10610,4034966,prairiebeeman,36,2021-09-27,4
10611,706076,crawlingworld,21,2021-03-12,4
10612,115129,aguilita,13,2017-11-05,4
10613,85164,catenatus,32,2020-05-21,4
10614,1163777,trinaroberts,34,2022-04-03,4
10615,579740,alex_cicindela_guy,15,2019-04-05,4
10616,6971,silversea_starsong,6,2016-01-25,4
10617,6971,silversea_starsong,6,2018-02-08,4
10618,1163777,trinaroberts,34,2020-06-13,4
10619,1454648,r-a-p,28,2020-02-26,4
10620,479031,dbmcc09,40,2018-06-12,4
10621,1163777,trinaroberts,34,2022-04-02,4
10622,85164,catenatus,32,2019-03-28,4
10623,242224,malisaspring,17,2018-06-18,4
10624,6971,silversea_starsong,6,2018-12-13,4
10625,1809393,jtkindt,20,2021-04-07,4
10626,115129,aguilita,13,2018-06-05,4
10627,1012326,dusty_in_vilas-tx,4,2020-06-18,4
10628,4034966,prairiebeeman,36,2021-08-16,4
10629,6971,silversea_starsong,6,2018-08-24,4
10630,6971,silversea_starsong,6,2018-03-13,4
10631,579740,alex_cicindela_guy,15,2018-12-24,4
10632,1809393,jtkindt,20,2020-01-07,4
10633,579740,alex_cicindela_guy,15,2018-12-19,4
10634,85164,catenatus,32,2018-08-29,4
10635,706076,crawlingworld,21,2022-03-30,4
10636,242224,malisaspring,17,2018-09-21,4
10637,6971,silversea_starsong,6,2018-03-15,4
10638,242224,malisaspring,17,2019-04-22,4
10639,1809393,jtkindt,20,2020-05-22,4
10640,180811,borisb,7,2019-01-03,4
10641,706076,crawlingworld,21,2021-09-10,4
10642,706076,crawlingworld,21,2021-04-29,4
10643,3720783,sammydstecher,16,2021-06-10,4
10644,3720783,sammydstecher,16,2021-06-16,4
10645,6971,silversea_starsong,6,2018-07-04,4
10646,1809393,jtkindt,20,2020-01-11,4
10647,1454648,r-a-p,28,2020-02-11,4
10648,1454648,r-a-p,28,2019-12-13,4
10649,6971,silversea_starsong,6,2018-03-17,4
10650,1163777,trinaroberts,34,2021-08-22,4
10651,6971,silversea_starsong,6,2018-08-22,4
